Fecha entrada,Fecha Anulacion,Fecha venta,Noches,Tip.Hab.Fra.,Régimen factura,AD,NI,CU,Horario venta,Precio alojamiento,Precio desayuno,Precio almuerzo,Precio cena,Cantidad Habitaciones,Mes Entrada,Mes Venta,Antelacion,Score Canc
2016-09-04,2016-08-25,2016-08-24,3,EC,SA,2,1,0,Noche,295.29,0.0,0.0,0.0,1,September,August,11,0.9166666666666666
2016-08-25,2016-08-24,2016-08-24,1,EC,PC,2,0,0,Noche,140.6,7.4,18.5,18.5,3,August,August,1,1.0
2016-08-29,2016-08-25,2016-08-25,2,EC,SA,2,0,0,Mañana,232.04,0.0,0.0,0.0,1,August,August,4,1.0
2016-09-12,2016-08-26,2016-08-25,4,EM,PC,2,0,0,Mañana,300.44,15.8,39.52,39.52,1,September,August,18,0.9473684210526315
2016-09-08,2016-08-31,2016-08-25,3,EC,SA,2,0,0,Mañana,298.56,0.0,0.0,0.0,1,September,August,14,0.6
2016-08-29,2016-08-29,2016-08-25,1,EC,SA,4,0,0,Mañana,268.02,0.0,0.0,0.0,2,August,August,4,0.2
2016-09-12,2016-08-31,2016-08-25,4,EC,PC,2,0,1,Mañana,286.52,15.08,37.68,37.68,1,September,August,18,0.6842105263157895
2016-09-12,2016-09-06,2016-08-25,7,EC,MPC,2,0,0,Tarde,626.94002,29.19,0.0,72.87,1,September,August,18,0.3684210526315789
2016-09-08,2016-09-01,2016-08-25,3,EC,SA,2,0,0,Tarde,298.56,0.0,0.0,0.0,1,September,August,14,0.5333333333333333
2016-08-25,2016-08-25,2016-08-25,2,DSM,SA,2,0,0,Tarde,314.83,0.0,0.0,0.0,1,August,August,0,1.0
2016-09-03,2016-08-29,2016-08-25,3,EC,PC,4,0,0,Tarde,425.07999,22.38,55.92,55.92,1,September,August,9,0.6
2016-09-03,2016-08-29,2016-08-25,2,EC,SA,2,0,0,Noche,178.96,0.0,0.0,0.0,2,September,August,9,0.6
2016-09-03,2016-08-29,2016-08-25,2,EC,SA,3,0,0,Noche,178.96,0.0,0.0,0.0,2,September,August,9,0.6
2016-09-03,2016-08-29,2016-08-25,3,EC,PC,3,0,0,Noche,332.04999,17.490000000000002,43.71,43.71,1,September,August,9,0.6
2016-09-04,2016-08-29,2016-08-26,5,EC,SA,2,0,0,Tarde,497.6,0.0,0.0,0.0,1,September,August,9,0.7
2016-09-04,2016-09-02,2016-08-26,3,EC,PC,2,0,0,Noche,298.62,15.72,39.3,39.3,1,September,August,9,0.3
2016-08-27,2016-08-27,2016-08-27,1,EC,SA,3,0,0,Noche,181.27,0.0,0.0,0.0,1,August,August,0,1.0
2016-09-05,2016-08-30,2016-08-28,3,DSC,SA,1,0,0,Mañana,347.46,0.0,0.0,0.0,2,September,August,8,0.7777777777777778
2016-09-05,2016-08-30,2016-08-28,3,DSC,SA,1,0,0,Mañana,347.46,0.0,0.0,0.0,2,September,August,8,0.7777777777777778
2016-09-03,2016-09-01,2016-08-28,2,DSC,PC,2,0,0,Mañana,293.13,15.42,38.58,38.58,2,September,August,6,0.42857142857142855
2016-09-03,2016-09-01,2016-08-28,2,DSC,PC,3,0,0,Mañana,293.13,15.42,38.58,38.58,2,September,August,6,0.42857142857142855
2016-08-31,2016-09-01,2016-08-29,3,EM,PC,3,1,0,Tarde,364.8,19.200000000000003,48.0,48.0,1,August,August,2,0.0
2016-09-02,2016-09-01,2016-08-29,2,EC,HD,2,0,0,Noche,166.3,6.92,0.0,0.0,1,September,August,4,0.4
2016-09-12,2016-08-31,2016-08-29,3,EM,HD,2,0,0,Noche,170.43,7.11,0.0,0.0,1,September,August,14,0.8666666666666667
2016-09-08,2016-09-04,2016-08-29,3,EC,SA,2,0,0,Noche,298.56,0.0,0.0,0.0,1,September,August,10,0.45454545454545453
2016-09-12,2016-08-30,2016-08-30,5,EC,PC,2,0,0,Mañana,358.15,18.85,47.1,47.1,1,September,August,13,1.0
2016-09-02,2016-09-02,2016-08-30,2,EC,PC,3,0,1,Mañana,342.0,18.0,45.0,45.0,1,September,August,3,0.25
2016-09-01,2016-09-01,2016-08-30,4,EC,PC,3,0,0,Tarde,347.94,18.32,45.76,45.76,1,September,August,2,0.3333333333333333
2016-09-12,2016-09-03,2016-08-30,5,EC,PC,2,0,0,Noche,358.15,18.85,47.1,47.1,1,September,August,13,0.7142857142857143
2016-09-08,2016-09-01,2016-08-30,3,DSC,HD,2,0,0,Noche,372.27,15.51,0.0,0.0,1,September,August,9,0.8
2016-09-04,2016-08-31,2016-08-30,4,EC,PC,3,1,0,Noche,317.68,16.72,41.8,41.8,1,September,August,5,0.8333333333333334
2016-08-31,2016-08-31,2016-08-30,2,EM,PC,1,0,0,Noche,114.0,6.0,15.0,15.0,1,August,August,1,0.5
2016-09-03,2016-09-01,2016-08-31,1,DSM,PC,2,0,0,Mañana,109.44,5.76,14.4,14.4,1,September,August,3,0.75
2016-09-04,2016-08-31,2016-08-31,4,EC,PC,3,1,0,Mañana,489.08,25.76,64.36,64.36,1,September,August,4,1.0
2016-09-12,2016-09-02,2016-08-31,4,DSC,PC,3,0,1,Tarde,421.04,22.16,55.4,55.4,1,September,August,12,0.8461538461538461
2016-09-09,2016-09-02,2016-08-31,3,EC,MPC,3,0,0,Noche,296.63001,13.8,0.0,34.5,2,September,August,9,0.8
2016-09-09,2016-09-02,2016-08-31,3,EC,MPC,2,0,0,Noche,296.55999,13.8,0.0,34.47,2,September,August,9,0.8
2016-09-05,2016-09-03,2016-09-02,3,EC,PC,1,2,0,Mañana,344.82,18.15,45.39,45.39,1,September,September,3,0.75
2016-09-15,2016-09-15,2016-09-02,1,EM,PC,2,0,0,Noche,66.705,3.51,8.78,8.78,1,September,September,13,0.07142857142857142
